Transaction ID,Customer ID,Transaction Amount,Transaction Type,Location,Device Used,Transaction Time,Historical Fraud Flag,Risk Score,Fraud Label
6d240683-9374-499a-9ebf-9189345cd00b,CUSTFRAUD-8280,7296.87,Crypto Exchange,UAE,Unknown,2024-03-06 08:12:48,0,0.65,0
dea6a21c-fc1f-44d6-9d63-6c219855555f,CUSTFRAUD-1515,5549.45,Online Purchase,Germany,Desktop,2024-01-14 19:55:32,1,0.83,1
bd2c3af5-755b-42c9-96d8-28b3279af11f,CUSTFRAUD-2182,6113.22,Online Purchase,France,Tablet,2024-02-12 23:11:21,0,0.88,1
40a9717f-69ed-4d12-9987-b9980b225c78,CUSTFRAUD-2553,2584.23,ATM Withdrawal,Canada,Tablet,2024-02-29 19:34:28,1,0.39,0
74f79d43-047a-4b9d-a104-da64f3b783be,CUSTFRAUD-4941,2748.15,Wire Transfer,UAE,Desktop,2024-02-23 04:41:37,0,0.17,0
9e0dee7b-0882-4785-97b8-d0a7fb5ed833,CUSTFRAUD-4204,4094.24,Crypto Exchange,UAE,Mobile,2024-01-11 04:14:49,0,0.65,0
140df14d-4307-426a-878a-7097d7b548fd,CUSTFRAUD-8581,3591.37,Wire Transfer,Germany,Mobile,2024-01-25 18:18:26,1,0.79,1
cae8803d-66a6-4f32-871c-69eeb6a1f567,CUSTFRAUD-8125,8080.99,POS Payment,Germany,Mobile,2024-01-14 03:20:27,1,0.34,0
9960d9a5-748d-41ac-846d-8e0202aae380,CUSTFRAUD-7102,8186.46,Wire Transfer,France,Unknown,2024-03-19 18:07:29,0,0.28,0
78a8d9c9-9057-4998-8929-b3760b257f88,CUSTFRAUD-9731,3671.46,ATM Withdrawal,India,Desktop,2024-02-02 05:39:39,1,0.02,0
94ef3072-7746-450f-92b1-f16e3127aa59,CUSTFRAUD-5827,3616.86,Crypto Exchange,France,Mobile,2024-01-07 18:43:35,1,0.75,1
13d4233c-2d09-4522-a396-7417f5f425dd,CUSTFRAUD-7088,3757.43,Online Purchase,USA,Tablet,2024-03-26 04:30:51,1,0.12,0
d9ba5a25-804d-4fb6-995e-680f1f5b674b,CUSTFRAUD-6159,6513.13,Online Purchase,France,Mobile,2024-01-26 13:39:23,1,0.74,1
2b5a2603-e2aa-4f9a-acea-97a29e0ec027,CUSTFRAUD-5423,311.49,POS Payment,Japan,Desktop,2024-01-14 16:09:12,0,0.74,0
8bd40c92-e337-448e-b80c-bb87e894e9e8,CUSTFRAUD-4202,7528.03,Crypto Exchange,Germany,Unknown,2024-02-17 23:21:43,0,0.1,0
a04b03f7-84f9-47f5-9818-b04f9eecaa6e,CUSTFRAUD-9561,7391.84,Crypto Exchange,Singapore,Unknown,2024-03-06 20:19:46,1,0.97,1
6e30cc8c-0a29-403a-b44b-f4df705df5ca,CUSTFRAUD-5009,6359.78,Crypto Exchange,UK,Unknown,2024-01-31 00:10:54,0,0.33,0
3a8339b2-9aac-4267-9a95-830a53a1eb31,CUSTFRAUD-7255,680.79,ATM Withdrawal,UK,Desktop,2024-02-22 16:57:45,1,0.59,0
2dc0d31d-2c35-41d3-8883-b0e87933a605,CUSTFRAUD-8473,3109.93,POS Payment,Japan,Tablet,2024-01-31 11:12:19,1,0.36,0
32b0554a-ac11-45cc-9b4e-62cf72c065ab,CUSTFRAUD-6701,9004.33,POS Payment,India,Tablet,2024-03-24 17:40:07,0,0.95,1
6c38b6e5-76e1-4ccb-bd88-ac7afa17aa55,CUSTFRAUD-5156,3800.34,POS Payment,Canada,Desktop,2024-01-30 23:16:40,1,0.28,0
de7b6241-bf13-40b1-bdfb-eb3bab0beba1,CUSTFRAUD-7262,7787.1,ATM Withdrawal,Canada,Mobile,2024-01-28 08:41:11,1,0.53,0
6f431301-2626-4516-9d31-679258659b6f,CUSTFRAUD-1516,7448.08,Crypto Exchange,France,Tablet,2024-01-01 13:23:51,0,0.08,0
78954288-f811-4431-add4-26702dcd1c38,CUSTFRAUD-7343,5536.2,Crypto Exchange,USA,Tablet,2024-02-07 20:15:56,1,0.54,0
b65ce81c-e100-42e2-b096-9db5b98d3f03,CUSTFRAUD-5722,6034.79,Crypto Exchange,Singapore,Unknown,2024-03-28 10:56:21,0,0.84,0
459f5dc2-a3d2-4bde-a9e5-13f56ed2276b,CUSTFRAUD-7170,7722.17,Online Purchase,Canada,Unknown,2024-03-02 15:23:22,1,0.29,0
671d9c3c-7bbc-4cc2-8159-23b1cf5a3bd2,CUSTFRAUD-7924,1606.93,Online Purchase,France,Tablet,2024-01-21 16:29:11,0,0.41,0
cd51aba6-2646-4917-aaf5-92b01977935d,CUSTFRAUD-2258,6675.4,Online Purchase,Australia,Desktop,2024-01-02 15:17:46,1,0.63,0
85ca9625-3de7-4491-95e8-66958e5805e3,CUSTFRAUD-6678,2969.55,POS Payment,India,Desktop,2024-03-04 09:07:11,1,0.79,1
6d51c272-98fc-49a6-8b95-ff98f33be0c9,CUSTFRAUD-8301,3276.68,Wire Transfer,UAE,Tablet,2024-01-11 02:52:51,0,0.43,0
cec753e8-dd9f-4ddb-bc11-ca06b908609b,CUSTFRAUD-1133,5783.9,Online Purchase,Japan,Unknown,2024-03-18 10:48:44,1,0.85,1
5de3cfab-c5f8-4ad0-8359-e34781da0ed7,CUSTFRAUD-9894,5790.99,Online Purchase,UAE,Mobile,2024-03-27 09:44:32,0,0.91,1
e1b03ac1-3a37-477d-8221-fce12d0ee23c,CUSTFRAUD-4121,7946.31,ATM Withdrawal,India,Tablet,2024-02-28 03:24:34,1,0.17,0
1f03a3d5-9825-4e28-8cdf-824246a5ef83,CUSTFRAUD-2629,2553.41,ATM Withdrawal,UAE,Tablet,2024-03-04 22:09:12,0,0.71,0
58e9dedb-40fa-4ac8-b6b4-96ba1c94a1a0,CUSTFRAUD-3604,9100.41,Online Purchase,Singapore,Mobile,2024-02-07 10:24:48,0,0.03,0
a04a5116-360d-4f51-b46c-a3cccbda540e,CUSTFRAUD-8707,7424.71,POS Payment,Germany,Mobile,2024-01-29 23:41:47,1,0.03,0
2313b34c-5b71-46da-8576-b9c618a5aa1e,CUSTFRAUD-3029,2572.42,Online Purchase,USA,Unknown,2024-02-05 00:55:08,0,0.32,0
2c4c11e2-ea26-40a1-8fe0-0f2184dfe1ef,CUSTFRAUD-8937,2512.37,ATM Withdrawal,Germany,Unknown,2024-01-01 11:37:42,0,0.33,0
23501553-361e-440c-b58d-e9df6da2e88b,CUSTFRAUD-6148,5135.54,POS Payment,Canada,Tablet,2024-03-19 18:44:35,1,0.02,0
3d653244-28e2-4017-ad9a-32e4795fa456,CUSTFRAUD-1900,1184.87,ATM Withdrawal,UK,Desktop,2024-01-02 03:48:50,1,0.45,0
1cb6d65b-aab3-481c-a728-ff15cd8778d3,CUSTFRAUD-4004,3504.77,Crypto Exchange,UAE,Desktop,2024-02-06 14:34:07,0,0.29,0
dead017a-af7d-4c24-94ef-f493dbdf431f,CUSTFRAUD-8373,6413.98,POS Payment,UAE,Desktop,2024-03-01 21:07:21,1,0.79,1
6b4653f9-8f7c-4176-95ad-7daf09b2c68e,CUSTFRAUD-1567,8085.57,POS Payment,Singapore,Unknown,2024-01-22 12:43:18,0,0.01,0
ef2f7fa4-3740-4356-ba08-a1f21d71901c,CUSTFRAUD-3299,1957.84,Wire Transfer,Germany,Desktop,2024-02-13 20:12:25,1,0.82,1
bcd020e4-0e76-4ef1-a9b9-8ed8f5a174ea,CUSTFRAUD-3479,3154.94,Wire Transfer,Singapore,Mobile,2024-01-25 07:12:08,0,0.55,0
1b9f56f9-0036-48ce-aa3a-42d061f27965,CUSTFRAUD-8344,3839.95,Crypto Exchange,Germany,Desktop,2024-01-26 13:01:22,1,0.33,0
0a5d7b22-753b-43a5-b608-ea31b972f294,CUSTFRAUD-9328,6922.6,ATM Withdrawal,UK,Mobile,2024-01-23 15:14:29,0,0.4,0
7aa4bc81-2449-40a0-a7be-181c5febe8f2,CUSTFRAUD-8485,3085.31,Online Purchase,Japan,Tablet,2024-01-12 14:15:43,0,0.48,0
fbb67633-c5a4-4c56-a290-6190ab3e9df5,CUSTFRAUD-1526,2204.14,ATM Withdrawal,Canada,Mobile,2024-01-20 06:58:09,0,0.81,0
234827cd-1173-4764-ac8c-18e75a3ca0a7,CUSTFRAUD-8769,2424.05,ATM Withdrawal,India,Desktop,2024-03-01 19:11:44,0,0.52,0
eeb32163-159a-48f6-96c5-4948f0e8a91d,CUSTFRAUD-2939,7599.73,ATM Withdrawal,UAE,Desktop,2024-03-12 19:22:07,0,0.35,0
d0883e32-71e3-4ab6-8d0e-b475a495e696,CUSTFRAUD-5037,1465.06,Crypto Exchange,Australia,Desktop,2024-01-24 11:53:19,0,0.81,0
4aee9cfb-8062-4ed7-9128-6b83f1a37f62,CUSTFRAUD-5869,1805.82,Online Purchase,UK,Desktop,2024-01-02 11:06:21,1,0.22,0
f10de835-1200-45f1-aaad-0f48dbc0b48a,CUSTFRAUD-7039,1363.75,Crypto Exchange,Germany,Desktop,2024-01-04 06:49:14,1,0.99,1
df7158cd-8ef1-48b8-a0ba-dbaee1f7153e,CUSTFRAUD-3062,637.41,ATM Withdrawal,UAE,Unknown,2024-01-21 00:26:52,1,0.11,0
d66bf487-fcbc-43cd-a173-621045920f88,CUSTFRAUD-8732,2887.76,Crypto Exchange,Canada,Desktop,2024-03-27 04:43:35,0,0.16,0
a9abfce1-df63-470b-a323-167d9f5488bd,CUSTFRAUD-9047,8584.49,ATM Withdrawal,India,Unknown,2024-02-06 13:00:43,1,0.0,0
cb98df7a-de24-4769-b2af-b426033b57d0,CUSTFRAUD-6818,8966.44,Crypto Exchange,USA,Tablet,2024-03-05 06:27:46,1,0.81,1
8fa39dfa-9257-4c4d-9f3c-596d861c8c5f,CUSTFRAUD-1041,9917.02,Online Purchase,USA,Unknown,2024-02-11 12:27:43,0,0.41,0
f11aeddb-aef8-4fb1-8eaf-5aa06e172884,CUSTFRAUD-1821,2159.68,POS Payment,Singapore,Tablet,2024-03-02 10:44:01,1,0.25,0
4ba7650f-a999-4073-b9b1-d5af0a3dde4e,CUSTFRAUD-8429,9499.84,Online Purchase,Japan,Tablet,2024-02-29 20:35:02,0,0.33,0
34e99475-e677-44ec-94b9-c8c6a55830f2,CUSTFRAUD-1534,6665.62,POS Payment,Japan,Unknown,2024-02-01 08:18:09,0,0.95,1
66d584b0-df1c-4bda-9413-3765e8cb0177,CUSTFRAUD-8732,6820.96,ATM Withdrawal,Singapore,Tablet,2024-02-29 17:14:35,1,0.66,0
ce6757db-b291-40aa-b545-32d75cd05659,CUSTFRAUD-9197,1312.09,POS Payment,Japan,Tablet,2024-02-03 03:31:51,0,0.17,0
5eb1fc4e-f516-40a6-bf47-4a7468697e07,CUSTFRAUD-6969,3602.99,Wire Transfer,UK,Unknown,2024-03-14 22:53:07,0,0.02,0
3d259864-c3da-4b73-82f0-7d496f6914c4,CUSTFRAUD-7235,9029.17,Online Purchase,Australia,Unknown,2024-02-25 02:26:07,0,0.44,0
0656bf79-0707-42c2-af99-2f5e80a06149,CUSTFRAUD-8990,1363.89,POS Payment,UK,Mobile,2024-02-17 12:44:36,0,0.83,0
0325ce63-694b-4ce9-8358-f8a2802e0ac1,CUSTFRAUD-9086,6231.06,Wire Transfer,India,Mobile,2024-02-03 23:33:04,1,0.89,1
3821d008-7ffe-4a81-b8cc-3b9dce4a812c,CUSTFRAUD-3038,1871.9,Crypto Exchange,India,Unknown,2024-02-25 23:49:45,1,0.58,0
f8e0cee7-0136-413d-8ee7-8925042cdb2e,CUSTFRAUD-6878,5559.71,Online Purchase,India,Tablet,2024-02-08 19:17:09,1,0.43,0
1d59101c-64eb-4d61-9dcb-e778514b7278,CUSTFRAUD-6180,8731.64,Wire Transfer,UAE,Tablet,2024-02-28 05:25:26,1,0.11,0
f31bf27e-f350-47be-b2d9-d9c6ce5fef5a,CUSTFRAUD-1714,4695.66,Wire Transfer,France,Mobile,2024-02-02 06:27:44,0,0.02,0
93e48740-578b-4d29-8fd5-752c37a29b87,CUSTFRAUD-1598,2174.5,Crypto Exchange,Canada,Unknown,2024-03-25 05:03:38,0,0.03,0
c818a354-e5af-4c66-bf75-a019bd6afb3e,CUSTFRAUD-9416,3556.52,Wire Transfer,UK,Tablet,2024-03-13 06:32:35,1,0.65,0
2366826d-f0a7-45d8-9d4f-2cbc6dfd96a5,CUSTFRAUD-5380,7883.43,POS Payment,Australia,Mobile,2024-03-18 18:27:16,0,0.98,1
d54d57d5-7302-4653-b1e0-4d7961fb7fda,CUSTFRAUD-9835,8052.67,POS Payment,Australia,Mobile,2024-03-28 00:30:18,0,0.29,0
ebda78f1-8701-47e8-865a-111002ad44ec,CUSTFRAUD-4777,9588.14,Wire Transfer,Australia,Unknown,2024-03-29 17:10:29,1,0.86,1
80684d50-bf6c-44f2-baa7-38ff9f5c9b51,CUSTFRAUD-1287,4748.28,ATM Withdrawal,Germany,Tablet,2024-03-18 18:12:40,0,0.58,0
dfb62c18-9f92-42f0-a51a-6c605fd7b218,CUSTFRAUD-6730,4791.1,ATM Withdrawal,USA,Mobile,2024-02-23 12:04:19,0,0.84,0
f43790ba-4ebd-42d2-869b-a85fd4df2903,CUSTFRAUD-7679,9866.11,Online Purchase,UAE,Desktop,2024-02-10 18:08:19,0,0.81,0
db5e73dd-e3dd-4d63-81d2-1a7dffb4ee71,CUSTFRAUD-3765,8658.4,Crypto Exchange,Canada,Unknown,2024-01-27 05:35:58,1,0.55,0
156ecff1-ccca-47d3-881a-8b62a062d4ee,CUSTFRAUD-3306,5071.28,POS Payment,India,Mobile,2024-02-05 15:32:43,1,0.71,1
c3f97621-fa5b-4458-b09b-20ffd32f9eb5,CUSTFRAUD-8784,6291.67,Online Purchase,Japan,Unknown,2024-01-29 03:32:28,1,0.21,0
544e3ee9-1e81-49c1-9829-79bb188be7c9,CUSTFRAUD-4149,4572.13,Crypto Exchange,USA,Unknown,2024-03-10 17:37:46,0,0.98,1
8d866123-06a5-4d76-a7be-d22b006ff1f8,CUSTFRAUD-9297,8431.53,Crypto Exchange,France,Desktop,2024-01-06 14:07:45,0,0.95,1
0a39efb9-ce56-437a-9178-0a81db256ff6,CUSTFRAUD-2465,8836.64,Online Purchase,India,Tablet,2024-01-27 02:21:34,1,0.05,0
ff6431dc-5174-4faa-a07e-7a6785ce1da1,CUSTFRAUD-3942,438.53,POS Payment,India,Tablet,2024-03-12 05:35:01,1,0.75,1
f2a3fe47-cf40-4071-b70e-8336ce5252e7,CUSTFRAUD-6017,4105.03,Wire Transfer,Germany,Mobile,2024-01-16 07:21:02,1,0.44,0
18201dca-ef0f-4a31-b381-fdef5efedac1,CUSTFRAUD-1135,7820.88,POS Payment,France,Unknown,2024-03-29 18:04:36,1,0.69,0
6be942d1-5e87-4b6a-a5e7-c347524853fe,CUSTFRAUD-7407,4693.96,POS Payment,USA,Desktop,2024-01-29 11:30:20,0,0.37,0
06558660-2072-4391-a030-38af2c708c9d,CUSTFRAUD-9711,6833.92,Crypto Exchange,Australia,Desktop,2024-02-11 13:08:50,1,0.78,1
8ae34aea-661f-48df-a6a7-87020d4f3029,CUSTFRAUD-6760,4037.69,ATM Withdrawal,France,Tablet,2024-03-06 07:43:20,1,0.06,0
fc738615-7c12-4a1d-8419-8237455989ad,CUSTFRAUD-2599,6875.99,Wire Transfer,India,Mobile,2024-03-18 04:43:01,0,0.04,0
0b1a5d1c-16d6-4697-a26d-d498ffef15cd,CUSTFRAUD-1210,3973.16,ATM Withdrawal,UK,Desktop,2024-03-04 15:40:50,0,0.74,0
1d7e8b3b-2c0c-45ef-9f89-c3f126d88148,CUSTFRAUD-9881,7356.75,Online Purchase,USA,Mobile,2024-03-03 22:59:59,0,0.85,0
f898012c-af8a-4a4f-90f4-34cb16f19cb6,CUSTFRAUD-7797,3518.94,ATM Withdrawal,Japan,Unknown,2024-02-27 02:56:23,1,0.87,1
b178ccbc-6a6c-4343-b226-1eb99943fb0b,CUSTFRAUD-7256,9238.12,Crypto Exchange,UAE,Unknown,2024-03-05 17:52:58,0,0.69,0
8b0780cf-7cfa-4120-b040-ea074655e39a,CUSTFRAUD-3544,7392.49,Online Purchase,France,Mobile,2024-01-07 10:22:34,1,0.23,0
4fb3f471-7d68-4cb5-b596-a56579cb8212,CUSTFRAUD-8502,7531.39,Online Purchase,Singapore,Desktop,2024-01-06 15:07:26,0,0.46,0
47ee3bd7-06d9-423c-b42e-2ba85c2e2aff,CUSTFRAUD-3161,5882.23,Crypto Exchange,Japan,Desktop,2024-02-19 12:28:09,1,0.39,0
3a581b8f-44d7-4bba-b67d-939d75b781a1,CUSTFRAUD-8496,7896.3,POS Payment,Canada,Mobile,2024-02-17 08:56:18,0,0.77,0
2fef5af7-f551-48db-a341-a5b18e8aa20e,CUSTFRAUD-7586,8110.05,Crypto Exchange,USA,Tablet,2024-01-18 12:53:12,1,0.99,1
4662b560-c881-453b-bca5-652ba069d6eb,CUSTFRAUD-6032,2715.54,POS Payment,Japan,Unknown,2024-02-28 09:56:36,1,0.06,0
6c0658b4-7739-4ff3-8d24-2370615f9918,CUSTFRAUD-6348,6321.15,Online Purchase,USA,Desktop,2024-02-19 16:46:04,0,0.8,0
31bc8f66-5247-4df8-9403-4ce4d53a021e,CUSTFRAUD-4156,5694.47,Crypto Exchange,Germany,Mobile,2024-03-29 07:35:55,1,0.54,0
dde06fce-e4c3-4c0f-b5a1-ddaabb0d288b,CUSTFRAUD-4744,8473.85,Online Purchase,Singapore,Tablet,2024-01-10 16:28:16,0,0.4,0
07e8b93e-c86a-4540-a353-50c997491ef8,CUSTFRAUD-8314,1362.88,Wire Transfer,Germany,Tablet,2024-01-31 15:24:10,0,0.09,0
6ca277ae-6341-4f3f-b17f-f772284c90dc,CUSTFRAUD-4447,6720.91,Online Purchase,Germany,Unknown,2024-01-29 12:58:07,0,0.6,0
1945040d-7ef9-4b88-be17-247b438f37f9,CUSTFRAUD-2053,9809.38,POS Payment,India,Desktop,2024-03-21 22:11:26,1,0.31,0
300c0532-1503-41e3-9edc-107dbd8ac97c,CUSTFRAUD-5704,6534.62,ATM Withdrawal,UK,Unknown,2024-01-06 22:20:35,1,0.2,0
1f68e00a-099f-478a-aead-df2130e82196,CUSTFRAUD-8743,9682.4,Crypto Exchange,Canada,Desktop,2024-03-11 00:48:39,1,0.39,0
bd342681-51c3-4594-82f3-e1052272a0e8,CUSTFRAUD-2318,747.51,Online Purchase,UK,Unknown,2024-01-14 13:47:51,1,0.33,0
1606ad7e-5649-4247-a54c-c1297276a6d9,CUSTFRAUD-2615,9929.06,Crypto Exchange,Japan,Desktop,2024-02-28 14:13:27,1,0.7,0
f5eb9e26-79c9-4292-b5a4-473fa53ead30,CUSTFRAUD-6569,1483.25,POS Payment,Germany,Unknown,2024-01-13 13:09:21,1,0.02,0
e64ab0e8-ae0e-4dc9-a5a8-10f2b8c31838,CUSTFRAUD-4253,2731.53,Crypto Exchange,France,Unknown,2024-02-03 09:55:36,0,0.28,0
21760c98-60d0-417d-8339-881fbac79296,CUSTFRAUD-2012,126.19,ATM Withdrawal,Germany,Desktop,2024-02-22 00:14:15,1,0.5,0
3897d2b9-fcf9-413d-ba67-a765e63c63a6,CUSTFRAUD-3477,7373.16,POS Payment,Canada,Mobile,2024-01-21 21:17:47,1,0.7,0
87bdaaae-027e-4127-a07d-f054e0d3973b,CUSTFRAUD-7775,89.05,Online Purchase,Japan,Tablet,2024-02-18 05:49:13,1,0.98,1
44d05419-c701-4ec0-b4d1-0241359f4d2f,CUSTFRAUD-6957,7201.66,Online Purchase,Germany,Unknown,2024-03-22 15:32:17,1,0.52,0
ddf5e44b-3309-432e-9f24-bf7cae618dd9,CUSTFRAUD-7929,1583.17,POS Payment,UK,Desktop,2024-02-13 09:53:48,1,0.06,0
a65582c8-c44f-4d15-a09f-f1e37a04f1e3,CUSTFRAUD-9187,7664.0,Wire Transfer,Australia,Unknown,2024-01-17 17:17:31,0,0.23,0
7bd4ed78-2ac0-4e8c-adec-f6e110e6ff5e,CUSTFRAUD-4969,2877.93,Online Purchase,France,Unknown,2024-01-31 21:34:35,0,0.96,1
900d39c9-0d1c-44c3-80a3-8a62c900f2ab,CUSTFRAUD-5363,4841.47,Wire Transfer,UAE,Desktop,2024-03-03 09:39:33,0,0.74,0
20d035fd-20cc-4f5a-85c9-2c44dd87e8cb,CUSTFRAUD-2719,7829.23,Online Purchase,Canada,Mobile,2024-03-28 02:29:48,1,0.93,1
9177f8ef-0200-428b-9dd8-74877d4fd353,CUSTFRAUD-5233,6705.55,Crypto Exchange,UK,Tablet,2024-02-20 17:16:07,1,0.38,0
2a5d2aaf-23f1-4200-98a5-e6b55469a1b9,CUSTFRAUD-6657,9583.44,Crypto Exchange,UAE,Tablet,2024-03-12 21:34:23,0,0.28,0
761b5340-f4a5-4540-92f4-3213db836d9d,CUSTFRAUD-3283,455.17,Online Purchase,India,Desktop,2024-01-16 02:12:20,0,0.56,0
7af4af10-a7c6-439f-b660-92f695ab5d7e,CUSTFRAUD-9148,1202.11,POS Payment,Canada,Desktop,2024-03-03 08:47:54,0,0.38,0
e31d223e-f217-4583-a51b-45367c18827d,CUSTFRAUD-4778,7801.15,Online Purchase,Japan,Mobile,2024-02-17 02:20:37,1,0.94,1
1c5c7fb7-e1f2-4fde-b092-f92b0d1a331d,CUSTFRAUD-5477,7249.21,POS Payment,UAE,Desktop,2024-03-12 00:17:49,0,0.19,0
1be41bd6-a031-4576-a24a-4a36290d6971,CUSTFRAUD-8599,3116.64,Online Purchase,India,Tablet,2024-01-04 11:08:55,1,0.78,1
7ba5205f-1769-4862-82db-697b14184400,CUSTFRAUD-7086,158.68,Online Purchase,Canada,Mobile,2024-01-06 11:15:31,0,0.97,1
844748be-fe04-40b1-80ab-24c61fc484b3,CUSTFRAUD-6454,1736.76,ATM Withdrawal,UK,Tablet,2024-01-04 02:34:24,1,0.08,0
47bf69ea-eacb-4d90-8336-9bba9d8ea498,CUSTFRAUD-8117,9029.86,POS Payment,UAE,Unknown,2024-01-11 11:02:07,1,0.88,1
d5a3c9cd-4b39-4d14-82b8-0d1011be432e,CUSTFRAUD-1604,3511.49,Crypto Exchange,UAE,Tablet,2024-03-07 14:13:27,0,0.44,0
c56b03cf-c798-4103-ae65-05a4bd74b898,CUSTFRAUD-8856,7208.6,Online Purchase,Australia,Unknown,2024-02-28 08:03:12,0,0.52,0
0b717ae9-af46-41fb-bfb3-454d46ed3733,CUSTFRAUD-1590,6613.6,Online Purchase,UAE,Desktop,2024-01-17 06:12:14,0,0.74,0
bfb750bd-2596-4522-97f6-5f08d8291dd2,CUSTFRAUD-8605,8399.64,Wire Transfer,Germany,Unknown,2024-02-27 19:54:41,1,0.95,1
a4264dc0-8427-46cc-8b11-fc774aa10a72,CUSTFRAUD-6290,803.34,POS Payment,France,Desktop,2024-02-04 04:10:39,0,0.81,0
700ef945-4524-4cdd-bf78-e26085c5ba88,CUSTFRAUD-8890,9833.23,Online Purchase,Australia,Unknown,2024-02-09 10:16:56,0,0.52,0
23d701e0-4bc6-47c9-b49c-3b0918725e42,CUSTFRAUD-9982,5707.33,POS Payment,Canada,Desktop,2024-03-04 02:56:43,0,0.7,0
09c4d601-23f5-4c99-bb8d-1e5077934e1b,CUSTFRAUD-2563,2470.49,POS Payment,Japan,Unknown,2024-03-16 17:03:26,1,0.27,0
dd46000e-ecba-4cc3-8339-fe9a37567f32,CUSTFRAUD-3659,1054.53,Wire Transfer,Australia,Unknown,2024-02-24 16:54:04,0,0.59,0
d0151820-606a-4a5b-aa43-44ac4fa630a7,CUSTFRAUD-4799,1340.79,Crypto Exchange,Canada,Tablet,2024-01-17 06:58:49,0,0.26,0
1c93c94c-fd0e-4417-8530-9595df80e51f,CUSTFRAUD-2697,5510.3,Wire Transfer,Australia,Mobile,2024-01-31 20:52:24,0,0.5,0
daa62a52-f9ef-4f61-8b51-349f3305b8e0,CUSTFRAUD-1746,7129.73,ATM Withdrawal,Japan,Tablet,2024-03-05 14:37:45,0,0.4,0
01e099b1-c04b-4b59-acc9-9f3ac4e4c447,CUSTFRAUD-9970,4210.35,ATM Withdrawal,France,Tablet,2024-01-09 16:17:33,0,0.29,0
a92ccf41-9ba9-4aa7-b4a1-9fb21f4f8f38,CUSTFRAUD-7625,2728.9,Crypto Exchange,Germany,Mobile,2024-03-21 06:01:22,1,0.93,1
4f043e43-a277-4398-87a7-d7fb2e367c78,CUSTFRAUD-6071,5465.81,ATM Withdrawal,India,Unknown,2024-01-30 00:57:58,1,0.81,1
59af6a49-8c9e-42e4-a3be-30aee9dc7a30,CUSTFRAUD-2790,143.08,ATM Withdrawal,USA,Unknown,2024-03-10 05:25:47,1,0.46,0
93583385-0a0b-493d-88b6-0bc6287b4327,CUSTFRAUD-5242,640.9,Crypto Exchange,Singapore,Desktop,2024-03-17 02:08:08,1,0.2,0
7f1776cf-cd81-4593-90b0-f09def51f840,CUSTFRAUD-1805,6320.06,POS Payment,Germany,Mobile,2024-01-03 14:04:28,0,0.84,0
c1c10c0e-31da-4b46-a4a1-62c51de4c132,CUSTFRAUD-1757,2417.46,POS Payment,Germany,Tablet,2024-01-31 18:42:59,0,0.2,0
6626990b-ce94-47d7-94e3-8a0badc872c2,CUSTFRAUD-2572,4234.5,Crypto Exchange,Japan,Mobile,2024-01-18 11:01:55,0,0.17,0
7386823b-797e-422b-afcb-9a4e25900ee8,CUSTFRAUD-7245,6394.18,Online Purchase,USA,Desktop,2024-01-22 12:45:53,1,0.68,0
514ab49d-cbba-426b-8471-c13cb3f03a18,CUSTFRAUD-5292,9646.1,POS Payment,Japan,Mobile,2024-01-11 08:33:38,0,0.64,0
6154db9e-917c-4bde-bc89-ce107418929d,CUSTFRAUD-8401,7933.77,Crypto Exchange,Japan,Desktop,2024-01-07 15:46:39,0,0.27,0
a4f81127-69d6-4e17-acbb-8c6a00840a91,CUSTFRAUD-3580,6945.76,POS Payment,Australia,Tablet,2024-03-22 15:56:09,0,0.63,0
ca7c297d-d09b-4630-aa2f-2b4c047d536d,CUSTFRAUD-4570,4112.12,ATM Withdrawal,Canada,Unknown,2024-03-13 05:07:39,0,0.68,0
9e547c0a-3391-4581-870a-fd364fa36a17,CUSTFRAUD-1258,9764.28,ATM Withdrawal,UAE,Tablet,2024-03-25 16:02:16,0,0.58,0
23a0477c-9d55-4aa3-a69f-97dcad426e6b,CUSTFRAUD-8435,2099.62,Crypto Exchange,Singapore,Tablet,2024-03-24 07:53:31,1,0.13,0
bbdeea14-d060-462c-901d-8e1ebf649630,CUSTFRAUD-8725,1629.78,ATM Withdrawal,Australia,Unknown,2024-03-04 07:47:22,0,0.33,0
31620c50-92a5-4728-abe0-b0ceb83fa2fb,CUSTFRAUD-5751,2116.0,Wire Transfer,UK,Desktop,2024-02-16 19:25:29,0,0.06,0
e4758e1f-2021-44bc-9662-88b22131eebc,CUSTFRAUD-5555,5861.56,POS Payment,India,Desktop,2024-03-30 08:18:31,0,0.44,0
7f1b5a66-323e-4e15-9beb-8db70f5ef7e3,CUSTFRAUD-5555,9667.46,Online Purchase,USA,Tablet,2024-01-13 13:32:59,0,0.08,0
31fb68b0-c710-4182-8201-6c35a7cb32dd,CUSTFRAUD-4175,2205.8,Crypto Exchange,Australia,Desktop,2024-03-28 12:47:18,0,0.12,0
dca6fe9d-78bb-4595-b18b-c89c7f2dc129,CUSTFRAUD-3858,6633.48,POS Payment,UK,Tablet,2024-01-27 17:11:33,0,0.24,0
9325d09d-15c7-4c39-9b14-878fa99acc25,CUSTFRAUD-6010,8233.38,Wire Transfer,UAE,Mobile,2024-02-02 19:31:31,1,0.6,0
825dc3f0-02d0-49d5-bf9e-a83904835849,CUSTFRAUD-7122,6338.3,ATM Withdrawal,India,Unknown,2024-03-19 01:04:25,0,0.75,0
